# SEU Times,,,,,,,,,
#Time, Latitude (deg), Longitude (deg), Altitude (km), GEO_x (km), GEO_y (km), GEO_z (km), GEO_vx (km/s), GEO_vy (km/s), GEO_vz (km/s)
24/11/2018 22:51,10.274,144.439,1242.82,-6100.741,4361.481,1351.742,0.834513,-1.297557,6.770932
26/11/2018 9:34,-66.462,-179.765,758.07,-2857.053,-11.699,-6519.713,6.126679,-2.698506,-3.227825
28/11/2018 17:21,-63.096,-160.688,1182.85,-3236.128,-1134.052,-6719.63,-4.991625,-4.073344,2.728458
30/11/2018 20:01,-34.339,167.088,1298.32,-6183.776,1417.69,-4309.889,-3.962027,0.028384,5.633227
02/12/2018 2:08,-68.215,55.7,1208.74,1590.594,2331.735,-7022.435,1.121759,6.547496,2.110894
04/12/2018 14:41,-77.351,-159.099,1189.33,-1552.255,-592.776,-7361.935,-2.821305,-6.346451,0.777207
06/12/2018 23:53,-79.849,40.614,1205.29,1017.363,872.432,-7443.014,-1.529575,6.796942,0.280482
08/12/2018 13:11,-36.499,-106.552,1279.33,-1755.401,-5906.358,-4533.769,-0.249643,-4.037942,5.595936
10/12/2018 12:49,66.036,-77.562,508.59,604.026,-2738.637,6270.306,1.273599,7.152916,2.550569
12/12/2018 8:19,8.071,-33.193,923.94,6050.398,-3958.261,1019.324,-0.901083,1.344074,7.081971
14/12/2018 22:42,30.541,109.826,673.28,-2061.404,5717.623,3564.334,0.544728,-4.269085,6.172574
16/12/2018 23:16,-21.497,88.341,1060.44,200.475,6920.907,-2711.249,-0.641747,2.208835,6.743332
18/12/2018 2:28,36.497,48.25,559.49,3717.703,4165.354,4105.457,-4.040358,-2.884288,5.815894
20/12/2018 13:16,10.185,-123.68,705.68,-3866.811,-5802.431,1245.236,1.579308,1.119371,7.237059
22/12/2018 10:04,-62.397,116.476,1265.63,-1582.432,3177.217,-6750.728,0.674599,-6.070454,-3.240623
24/12/2018 16:07,-78.077,135.062,1288.35,-1124.18,1121.736,-7479.274,-6.782286,-0.520716,1.096747
28/12/2018 6:22,0.141,-37.412,609.38,5550.074,-4245.205,17.144,0.02323,0.849997,7.546342
30/12/2018 6:41,-76.942,176.646,1291.44,-1734.422,101.658,-7449.365,4.654071,-4.975851,-1.006233
01/01/2019 11:30,37.866,-116.093,348.39,-2338.369,-4774.741,4107.585,3.222562,3.877882,6.05365
03/01/2019 19:02,34.484,125.508,340.5,-3219.861,4512.763,3783.642,1.726876,-4.32652,6.364786
05/01/2019 20:35,-18.539,-85.116,1236.09,614.746,-7194.928,-2408.095,0.463472,2.019072,-6.634099
07/01/2019 18:52,11.38,115.474,370.68,-2845.991,5973.629,1323.432,0.05436,-1.935794,7.611948
09/01/2019 16:14,-5.832,148.358,421.7,-5759.206,3548.919,-686.666,-0.77995,-0.394236,7.748936
11/01/2019 2:05,39.824,6.256,332.31,5129.729,562.38,4275.817,-5.017662,0.703974,6.056445
13/01/2019 9:21,-26.905,-119.487,484.18,-3014.057,-5330.252,-3087.982,-0.724904,-3.154694,7.018269
15/01/2019 16:02,17.611,-42.817,1193.03,5294.782,-4905.861,2278.359,2.170404,-1.146601,-6.547592
17/01/2019 7:03,-38.338,98.754,1240.14,-910.403,5912.292,-4704.19,-0.279731,-4.520402,-5.26271
19/01/2019 12:11,70.445,-143.387,601.47,-1880.313,-1397.118,6554.614,7.029714,0.982018,2.712888
21/01/2019 21:43,42.353,-145.961,1157.33,-4620.564,-3121.154,5054.349,-3.451563,-3.653407,-4.907856
23/01/2019 2:47,-42.553,152.233,1121.11,-4894.531,2577.038,-5049.268,3.879641,-3.297768,-4.891932
25/01/2019 20:29,-54.959,-114.21,967.49,-1732.915,-3854.167,-5990.893,3.984003,4.777822,-3.654665
27/01/2019 2:32,-6.922,140.618,1242.17,-5847.317,4799.927,-913.222,0.438933,-1.078944,-6.846393
29/01/2019 9:16,22.551,-142.335,456.53,-4998.896,-3858.741,2605.984,2.596921,0.910623,7.254704
31/01/2019 21:43,-7.997,20.674,358.21,6241.657,2355.286,-931.234,0.915218,1.167301,7.727098
02/02/2019 4:49,20.24,89.488,1269.94,64.14,7177.941,2631.978,-0.623343,2.268397,-6.503952
04/02/2019 12:29,-3.785,-26.307,1128.38,6714.519,-3319.48,-492.717,-0.471729,0.871235,-6.98761
06/02/2019 9:59,-15.202,9.205,1007.05,7036.371,1140.309,-1925.786,-2.358754,0.281471,-6.774629
08/02/2019 21:18,-70.879,-15.07,369.27,2140.286,-576.29,-6352.763,7.24287,1.796157,2.448341
10/02/2019 23:48,-67.938,-52.649,351.8,1537.85,-2014.991,-6214.526,6.521859,-3.403305,2.805553
12/02/2019 6:55,69.351,16.105,1291.19,2604.698,752.068,7154.15,4.835742,4.407076,-2.152988
14/02/2019 11:49,-75.381,0.348,409.16,1718.127,10.439,-6545.536,-6.084359,4.713099,-1.322221
16/02/2019 21:28,3.873,-6.117,702.49,7024.344,-752.733,475.324,0.057229,0.668209,7.464594
18/02/2019 13:04,1.109,-64.168,847.39,3147.818,-6502.309,138.995,0.4188,0.587497,-7.307484
20/02/2019 5:09,62.637,33.685,1249.64,2923.752,1948.781,6751.32,3.610954,4.965091,-3.213865
22/02/2019 18:13,-39.811,-142.32,462.86,-4164.361,-3216.212,-4358.212,4.814836,2.191349,-5.66531
24/02/2019 8:05,47.562,-171.007,1205.5,-5062.211,-801.158,5573.85,5.006834,-0.484148,4.832971
26/02/2019 11:39,-76.957,78.055,388.22,317.018,1498.464,-6569.894,-4.081682,6.595169,1.089548
28/02/2019 0:12,13.874,107.626,723.34,-2087.923,6571.787,1692.856,-1.07098,1.018399,-7.32466
02/03/2019 23:44,1.884,-68.831,1025.31,2672.094,-6900.15,241.984,0.621631,0.036722,7.133684
04/03/2019 15:46,-71.523,18.649,499.85,2071.158,698.983,-6501.107,5.016982,5.57111,1.79438
06/03/2019 22:13,47.303,-44.505,1290.2,3714.183,-3650.575,5612.936,-2.679172,4.356969,4.619328
08/03/2019 23:14,80.997,19.207,1128.45,1112.375,387.516,7392.468,-2.004747,6.744637,-0.419918
10/03/2019 6:25,-66.457,154.553,648.65,-2540.925,1209.079,-6419.156,-7.155918,0.335179,2.376806
12/03/2019 12:58,68.46,96.566,1187.14,-318.4,2766.114,7014.367,-2.095703,-6.337572,2.07744
14/03/2019 10:33,75.655,-113.005,922.92,-708.906,-1669.679,7051.421,2.024621,-6.71265,-1.87851
16/03/2019 18:14,48.043,155.305,616.47,-4255.933,1957.084,5178.48,-5.329146,0.858173,-5.326779
18/03/2019 20:13,28.562,-43.566,1270.96,4871.016,-4633.04,3639.025,-1.930044,2.879308,5.982173
20/03/2019 5:29,-44.974,160.57,1060.95,-4970.03,1753.146,-5235.182,-5.335303,0.60396,4.677045
22/03/2019 6:35,11.871,150.857,1281.56,-6547.726,3650.874,1567.049,1.009838,-1.216596,6.721919
24/03/2019 16:57,-80.215,-124.957,780.63,-699.13,-1000.057,-7032.937,7.169473,-1.569577,-0.997624
26/03/2019 9:52,11.857,93.123,1255.77,-407.052,7460.808,1559.953,-0.489605,-1.606882,6.72392
28/03/2019 3:07,-22.794,12.859,404.21,6098.763,1392.176,-2612.275,-2.850234,0.254849,-7.273737
30/03/2019 4:41,-0.537,161.344,1261.01,-7237.425,2443.595,-71.21,-0.084735,-0.540724,6.904224
01/04/2019 13:27,-79.797,-36.431,1042.89,1060.62,-782.857,-7281.963,6.470497,3.002182,0.1775
03/04/2019 14:21,-63.662,-11.274,1213.24,3310.522,-659.95,-6780.4,6.346165,1.01397,2.685847
05/04/2019 23:02,-1.171,52.582,416.19,4127.548,5395.1,-138.022,-0.4863,0.578444,-7.76676
07/04/2019 12:47,-29.732,17.854,1281.65,6335.432,2040.721,-3780.214,2.896007,1.744751,6.018474
09/04/2019 14:36,-19.444,174.595,598.99,-6552.178,619.987,-2309.123,1.972379,-0.982494,-7.277857
11/04/2019 3:34,-5.92,-25.143,530.72,6221.106,-2919.858,-708.148,-0.011717,0.797916,-7.636549
13/04/2019 9:55,-67.474,31.532,1300.56,2513.377,1542.109,-7070.196,3.655486,5.323303,2.368742
15/04/2019 6:42,23.812,-85.587,425.26,479.119,-6209.002,2730.912,1.150942,-3.336014,-6.948078
17/04/2019 16:41,-47.542,-66.06,1255.48,2094.231,-4716.932,-5608.914,3.116656,-3.948858,4.760232
19/04/2019 6:24,72.087,-114.349,331.83,-853.357,-1885.687,6362.418,0.853597,-7.561468,-2.104238
21/04/2019 5:08,17.225,112.736,693.4,-2611.173,6231.158,2081.991,0.345256,-2.756016,6.97036
23/04/2019 8:49,-76.048,10.848,1303.53,1823.772,349.48,-7433.091,4.210088,5.260897,1.362008
25/04/2019 11:17,-77.607,-36.927,1296.39,1320.169,-992.169,-7473.861,6.684626,1.167889,1.141611
27/04/2019 8:07,20.196,-130.462,683.88,-4302.664,-5044.461,2424.228,-1.374316,-2.812698,-6.829947
29/04/2019 14:32,-80.654,-121.807,1280.92,-657.364,-1059.912,-7535.73,4.644086,-5.076,0.474249
01/05/2019 4:20,80.797,178.917,355.48,-1080.061,20.416,6625.298,1.53879,-7.703825,0.438813
03/05/2019 21:07,-77.658,70.934,1276.2,535.857,1550.474,-7455.589,-6.244702,-2.81005,-0.855671
05/05/2019 16:39,-42.511,96.196,1284.66,-610.391,5622.768,-5155.712,-0.575946,-4.594298,-5.112608
07/05/2019 12:50,-53.462,-50.795,913.12,2749.046,-3370.098,-5834.987,4.647362,-3.153291,4.616796
09/05/2019 1:23,-37.552,-43.013,1290.45,4450.04,-4151.622,-4652.659,-2.353369,3.470533,-5.470622
11/05/2019 7:49,-23.394,25.066,565.58,5775.524,2701.27,-2741.371,1.976794,1.861211,7.140751
13/05/2019 16:33,-59.586,88.743,1240.8,84.762,3864.171,-6547.335,-2.013422,-5.822465,-3.190744
15/05/2019 15:28,-24.679,89.534,1290.23,56.715,6971.089,-3185.551,-0.716128,-2.824413,-6.248894
17/05/2019 19:29,3.416,20.353,1235.76,7125.933,2643.443,451.119,0.392547,0.72962,-6.900445
19/05/2019 21:23,57.562,-177.569,449.57,-3667.141,-155.677,5739.18,6.207109,-1.752182,4.322237
21/05/2019 7:34,10.68,-169.15,1245.86,-7358.692,-1410.457,1405.164,-1.326697,-0.83603,-6.760224
23/05/2019 11:50,-12.939,126.013,1279.65,-4388.875,6037.807,-1705.296,0.474813,-1.636005,-6.693001
25/05/2019 7:55,-74.914,-144.958,887.62,-1552.495,-1088.778,-6993.313,7.21395,-0.166088,-1.067463
27/05/2019 3:04,36.292,-118.419,1211.56,-2914.266,-5385.465,4471.489,-1.227375,-4.204073,-5.422845
29/05/2019 3:21,39.248,67.197,491.68,2064.465,4910.359,4324.784,-2.83678,-3.691831,6.15637
31/05/2019 6:09,68.486,169.955,1088.47,-2702.965,478.784,6923.812,-6.571326,-1.731281,-2.018991
02/06/2019 2:06,28.433,-114.387,1281.75,-2783.027,-6138.794,3629.05,-0.677068,-3.313412,-6.017176
04/06/2019 12:55,40.08,75.618,1277.93,1456.773,5680.972,4907.609,0.136468,4.562313,-5.180331
06/06/2019 16:52,77.597,-26.171,1141.89,1453.549,-714.308,7322.666,6.573737,2.400281,-0.713631
08/06/2019 13:30,-74.363,-148.009,421.14,-1558.859,-973.751,-6525.551,-2.825477,-6.981212,2.008987
10/06/2019 16:26,31.514,-156.176,697.16,-5522.335,-2438.458,3679.051,3.53868,0.527122,6.589234
12/06/2019 5:25,28.91,5.209,711.54,6184.899,563.872,3409.121,-3.209978,0.60675,6.73212
14/06/2019 4:47,77.526,51.491,1169.53,1017.819,1279.157,7347.638,-6.847866,-0.568035,1.370674
16/06/2019 13:37,6.625,-130.43,633.04,-4516.717,-5301.467,803.948,0.786831,-0.148237,7.524816
18/06/2019 21:13,25.99,114.221,848.51,-2666.491,5927.372,3149.856,0.380673,-2.832495,6.760283
20/06/2019 10:08,5.439,-86.127,712.76,476.767,-7043.046,668.09,0.655925,0.261164,7.449289
22/06/2019 0:06,-15.928,-117.122,709.2,-3107.716,-6067.178,-1933.697,1.790308,1.890117,-7.018817
24/06/2019 0:28,64.446,-148.804,1250.92,-2821.452,-1708.451,6859.897,-3.777281,-4.974876,-2.994294
26/06/2019 7:19,-17.925,-59.75,666.33,3377.578,-5791.526,-2155.537,2.039882,-1.988361,6.971959
28/06/2019 14:46,-33.038,-179.029,606.52,-5859.775,-99.339,-3788.181,-4.446972,-1.077257,6.061391
30/06/2019 2:01,-47.229,5.144,540.87,4687.377,421.932,-5056.118,5.636293,1.949612,4.814099
02/07/2019 5:23,48.884,129.832,1004.97,-3114.971,3734.473,5539.177,-4.251387,2.962059,-4.964757
04/07/2019 16:20,34.233,-35.112,819.47,4872.36,-3425.905,4028.896,3.568961,-1.321896,-6.310115
06/07/2019 23:38,74.484,-177.879,1111.51,-2007.461,-74.358,7194.614,-5.330675,-4.222686,-1.915781
08/07/2019 8:11,-53.751,98.346,342.52,-578.016,3939.952,-5396.641,-0.901512,-6.348172,-4.585813
10/07/2019 14:25,-29.873,162.476,915.26,-6035.213,1905.661,-3614.061,-4.059189,0.378214,6.019629
12/07/2019 12:26,79.635,-106.612,1124.05,-386.96,-1297,7358.045,6.848515,1.658805,0.282172
14/07/2019 0:33,-79.806,-109.672,509.95,-411.614,-1151.381,-6757.642,7.553904,1.050256,-1.035331
16/07/2019 7:54,-50.079,84.625,375.23,406.724,4322.862,-5156.187,-2.143063,-5.564919,-5.099717
18/07/2019 3:20,21.997,134.953,442.43,-4470.1,4477.394,2539.803,-2.421144,1.204965,-7.287752
20/07/2019 6:01,-29.741,99.414,344.18,-955.473,5762.731,-3316.203,-0.381593,-3.861783,-6.860468
22/07/2019 18:28,-8.105,-96.486,324.24,-749.626,-6593.373,-938.952,0.897207,1.00094,-7.789624
24/07/2019 16:20,-65.903,89.607,959.66,20.613,3003.068,-6675.598,-2.526411,6.348366,2.334325
26/07/2019 0:59,61.949,-4.723,989.14,3460.54,-285.937,6478.813,-6.048687,2.665606,2.830547
28/07/2019 1:51,78.542,12.043,779.63,1394.561,297.515,6993.341,-5.727979,4.67602,0.431883
30/07/2019 17:23,7.09,83.44,1241.08,863.873,7511.77,935.194,-0.672006,-0.973791,6.842552
01/08/2019 2:28,-75.068,159.692,852.63,-1752.143,648.426,-6964.582,3.69873,-6.003405,-2.00323
03/08/2019 7:36,79.284,-14.776,540.2,1247.605,-329.082,6775.941,5.541304,5.155043,-1.202661
05/08/2019 6:27,43.004,-116.433,901.75,-2373.158,-4773.799,4942.834,3.388888,4.160085,4.923635
07/08/2019 1:11,-23.409,134.439,543.28,-4449.304,4537.329,-2734.228,1.212623,-2.457286,-7.156268
09/08/2019 0:44,-60.683,-63.169,1270.7,1694.048,-3349.099,-6646.08,4.386937,-4.335213,3.110452
11/08/2019 3:20,-37.539,-96.896,1284.72,-730.3,-6038.453,-4647.802,0.437797,-4.158037,5.485973
13/08/2019 9:35,46.784,-178.515,674.25,-4835.306,-125.323,5116.711,5.735552,-1.230488,4.706173
15/08/2019 22:24,64.804,134.648,331.23,-2012.503,2037.365,6048.164,-6.631834,2.848872,-3.198856
17/08/2019 15:19,-56.883,-88.824,1073.63,83.761,-4078.648,-6218.01,1.642916,5.555408,-4.113163
19/08/2019 5:48,-17.355,39.391,766.99,5271.997,4329.09,-2119.16,-1.780868,-0.516861,-7.189419
21/08/2019 16:18,64.947,-145.686,340.26,-2355.979,-1608.006,6063.45,-4.02941,-6.054803,-3.045078
23/08/2019 6:34,12.818,-160.915,714.85,-6537.04,-2261.759,1564.366,2.245585,0.029275,7.134672
25/08/2019 12:21,8.546,106.861,696.97,-2029.481,6696.223,1045.128,-0.194182,-1.728239,7.294344
27/08/2019 7:43,-65.312,151.335,1237.44,-2797.438,1529.361,-6896.674,-6.244624,0.684506,2.948705
29/08/2019 22:46,62.069,103.112,427.5,-724.959,3112.333,5989.823,-3.843395,5.9701,-3.198643
31/08/2019 8:27,49.903,-38.535,519.98,3481.718,-2772.922,5253.632,5.670212,-2.524721,-4.534042
02/09/2019 19:17,57.006,150.793,520.07,-3286.009,1837.031,5762.455,-6.57735,1.442204,-3.705755
04/09/2019 15:23,-21.459,-136.826,1167.04,-5123.058,-4806.505,-2745.657,2.10141,1.038701,-6.612734
06/09/2019 20:14,-17.22,-40.428,623.07,5091.969,-4337.833,-2060.549,1.833572,-0.557756,7.330631
08/09/2019 14:32,45.499,53.439,326.43,2803.849,3780.757,4759.234,-4.458486,-3.599907,5.439226
10/09/2019 20:53,14.137,122.183,1041.43,-3832.811,6090.429,1802.037,-1.679668,1.468189,-6.785032
12/09/2019 9:43,47.484,-81.105,807.46,752.108,-4805.398,5273.429,2.227079,-5.380742,-4.532633
14/09/2019 16:17,-77.286,-38.86,978.2,1264.247,-1018.655,-7154.08,6.971004,0.856986,1.584194
16/09/2019 14:53,-4.847,-156.522,1246.16,-6968.25,-3026.675,-640.573,0.584268,-0.344393,-6.905491
18/09/2019 12:39,-71.609,-99.302,1086.36,-381.634,-2330.117,-7060.927,4.306026,5.403073,-1.591908
20/09/2019 13:32,-78.822,-18.207,855.39,1335.842,-439.378,-7074.538,5.816776,4.249124,1.338866
22/09/2019 12:51,-31.802,35.643,432.07,4707.634,3375.699,-3569.501,2.46421,3.026861,6.73436
24/09/2019 9:27,17.755,-94.288,1243.63,-542.905,-7240.292,2311.854,0.452701,-2.313554,-6.527582
26/09/2019 21:33,72.656,-67.679,693.02,802.842,-1955.45,6727.403,1.246115,6.995629,2.394119
28/09/2019 15:11,-22.396,-9.742,338.72,6123.502,-1051.305,-2544.06,2.970921,0.397837,7.295859
30/09/2019 13:10,66.124,179.271,1078.87,-3025.338,38.517,6796.086,-6.236304,-2.467776,-2.323836
02/10/2019 1:17,-80.944,112.842,630.22,-429.497,1019.644,-6899.354,-7.245172,-2.088259,0.614043
04/10/2019 12:12,-72.509,-3.316,488.94,2066.397,-119.711,-6527.314,6.445193,3.527982,2.365234
06/10/2019 4:12,-27.649,-31.827,1027.72,5577.28,-3461.714,-3418.988,-2.684653,2.604275,-6.099085
08/10/2019 5:09,-67.575,-32.554,657.66,2268.214,-1448.015,-6481.079,-3.981649,6.00113,-2.219389
10/10/2019 10:25,38.389,-145.829,1278.72,-4970.799,-3374.433,4733.507,-2.940221,-3.151066,-5.391772
12/10/2019 13:06,-4.857,177.772,1054.11,-7400.118,287.877,-625.662,0.971991,-0.628692,-7.03491
14/10/2019 6:00,-48.931,89.492,341.36,39.238,4422.325,-5042.873,-1.51895,5.85233,5.058848
16/10/2019 6:30,-65.387,-71.367,510.95,919.099,-2725.785,-6240.352,0.419657,7.209778,-2.656088
18/10/2019 12:43,-11.764,-11.337,514.02,6616.606,-1326.561,-1396.598,2.054932,0.35143,7.406502
20/10/2019 11:21,-61,-156.341,466.62,-3046.811,-1334.834,-5963.438,6.982544,0.576041,-3.298037
22/10/2019 9:40,80.647,102.075,1272.48,-260.82,1219.199,7527.244,-6.082841,-3.234203,0.431974
24/10/2019 2:29,3.52,-47.81,849.78,4845.056,-5345.318,441.185,0.446459,0.452203,-7.310573
26/10/2019 8:57,-25.449,26.721,579.8,5615.018,2826.621,-2973.223,2.853447,2.414319,6.643154
28/10/2019 15:42,17.993,102.331,860.27,-1470.647,6727.462,2223.417,-1.077593,1.587037,-7.071074
30/10/2019 13:03,26.32,136.635,885.05,-4735.614,4472.839,3203.263,-2.57072,1.313453,-6.705407
01/11/2019 13:04,8.45,-41.8,991.54,5434.633,-4859.083,1076.757,-0.048201,0.870648,7.139434
03/11/2019 20:15,-56.176,-169.114,546.22,-3793.087,-729.442,-5729.174,-5.907343,-3.056821,3.792754
05/11/2019 17:21,-53.424,76.448,342.93,940.422,3901.52,-5374.176,-3.191086,-5.581773,-4.558135
07/11/2019 16:25,-54.159,86.696,341.67,227.28,3936.426,-5424.073,-2.19039,-6.07609,-4.518902
09/11/2019 0:43,-40.966,118.94,774.11,-2616.655,4732.322,-4667.129,-3.501242,3.946919,5.209304
11/11/2019 7:23,50.249,-168.726,806.34,-4513.442,-899.737,5500.464,-4.828095,-2.47563,-5.002094
13/11/2019 16:22,80.798,-14.854,1054.31,1152.024,-305.546,7315.157,3.179768,6.338452,-0.652807
15/11/2019 3:44,74.225,-144.774,932.98,-1628.017,-1149.54,7013.665,-2.257578,-6.56179,-2.085501
17/11/2019 21:55,-66.596,-7.683,467.14,2701.739,-364.475,-6259.364,-6.002632,3.708898,-3.187709
19/11/2019 3:24,68.478,89.81,1094.18,9.092,2748.118,6928.729,-2.868031,-6.14935,2.027454
21/11/2019 21:05,79.158,-80.409,827.9,226.484,-1340.307,7055.665,6.637491,-2.904015,-1.266444
25/11/2019 20:11,-45.255,151.505,1127.23,-4650.08,2524.242,-5307.942,-5.112058,1.412827,4.646814
27/11/2019 20:21,-2.926,-25.311,327.15,6053.721,-2863.014,-340.138,0.03697,0.825907,-7.856813
29/11/2019 8:03,-80.523,-95.507,900,-115.324,-1196.252,-7157.134,6.621578,-3.022764,-0.092522
01/12/2019 21:19,59.041,146.785,880.8,-3130.845,2049.927,6201.625,4.16016,-5.073023,3.203363
03/12/2019 3:50,62.623,-166.479,444.71,-3058.028,-735.367,6035.683,-5.635174,-3.858257,-3.700121
05/12/2019 20:22,-81.001,50.514,1032.47,739.167,897.121,-7297.75,-5.230703,4.850393,-0.372933
07/12/2019 9:09,-47.877,132.89,714.87,-3243.25,3491.356,-5237.972,2.428198,-4.686371,-5.294483
09/12/2019 10:33,-5.825,-83.155,1188.51,897.244,-7474.136,-763.59,0.610638,-0.353825,6.958805
11/12/2019 2:49,-19.231,27.065,1230.86,6399.578,3269.906,-2492.972,1.547618,1.51135,6.606574
13/12/2019 14:25,29.828,26.06,351.21,5248.499,2566.62,3328.516,3.176802,2.675195,-6.687963
15/12/2019 6:28,76.143,6.98,453.5,1628.826,199.422,6610.864,-6.406018,4.236627,1.089307
17/12/2019 16:00,8.027,-1.986,504.41,6811.436,-236.147,955.132,1.49955,0.6801,-7.526253
19/12/2019 19:11,-36.992,120.42,1205.18,-3069.99,5228.44,-4541.863,-2.798177,2.910484,5.687229
21/12/2019 14:29,-64.765,33.661,1177.69,2687.434,1789.669,-6811.871,-6.14472,-1.258558,-3.10288
23/12/2019 0:11,-78.623,-82.576,1274.07,195.56,-1500.859,-7480.069,4.843039,4.813181,-0.997988
25/12/2019 22:51,-80.327,-8.445,1301.56,1279.821,-190.024,-7548.839,3.428703,5.940716,0.440624
27/12/2019 22:04,-57.354,53.184,1199.18,2454.366,3278.92,-6356.996,1.909157,5.46512,3.895016
29/12/2019 15:25,8.125,-17.683,765.28,6737.994,-2148.151,1003.595,1.667328,0.16977,-7.233869
31/12/2019 9:06,80.707,-0.138,347.79,1089.515,-2.616,6615.994,2.037388,7.603954,-0.196486
02/01/2020 13:29,23.651,0.854,731.18,6514.595,97.138,2836.257,3.403792,0.86091,-6.582791
04/01/2020 21:11,-23.458,-111.47,1156.07,-2530.879,-6434.789,-2983.558,1.561441,2.038179,-6.539221
06/01/2020 11:01,18.206,-143.242,423.68,-5178.186,-3867.885,2112.424,2.674237,0.96854,7.254741
08/01/2020 18:42,67.484,116.396,348.75,-1148.35,2313.708,6191.461,0.217795,-7.30836,2.921701
12/01/2020 10:08,74.987,-108.802,413.42,-568.675,-1670.253,6537.716,6.300987,4.181475,1.916679
14/01/2020 22:24,20.31,29.295,333.71,5491.661,3081.178,2315.71,-2.892324,-0.624607,7.316557
16/01/2020 9:48,45.248,-138.844,341.98,-3567.985,-3118.691,4749.621,5.000479,2.482719,5.564048
18/01/2020 14:32,-2.2,-43.175,1237.83,5550.035,-5207.215,-290.722,0.318179,0.449263,-6.923737
20/01/2020 1:16,63.755,-8.864,458.6,2994.695,-467.007,6109.021,-5.929682,3.496704,3.56388
22/01/2020 11:17,-59.904,13.073,1115.62,3668.201,851.816,-6460.333,-6.32519,0.531666,-3.092008
24/01/2020 0:53,21.708,-26.328,334.85,5592.395,-2767.356,2468.203,-2.099134,2.028085,7.33123
26/01/2020 16:53,53.653,97.037,508.14,-500.993,4058.742,5523.225,-1.028649,-5.951419,4.772583
28/01/2020 0:00,-46.36,164.825,1096.29,-4985.934,1352.308,-5386.291,4.777909,-2.584882,-4.543361
30/01/2020 1:00,-76.456,-84.808,633.45,149.018,-1640.029,-6794.668,5.434356,-4.941794,1.791644
01/02/2020 2:40,51.059,95.848,1177,-484.685,4731.889,5853.179,-1.967511,5.331239,-4.087631
03/02/2020 3:20,62.434,75.139,1144.83,894.886,3372.484,6645.936,-0.515829,6.424213,-2.80968
05/02/2020 12:11,53.234,147.526,713.62,-3587.935,2283.508,5657.867,3.769461,-4.365395,4.757253
07/02/2020 8:33,-3.092,6.694,1166.64,7482.502,878.135,-404.602,-0.726762,0.480672,-6.961534
09/02/2020 6:30,-50.502,-158.003,348.2,-3974.335,-1605.481,-5167.215,-4.821324,-3.717997,4.994257
11/02/2020 23:36,-28.296,135.85,891.3,-4595.776,4461.345,-3427.898,2.163046,-3.271474,-6.148515
13/02/2020 21:48,40.941,-18.199,808.59,5163.808,-1697.637,4687.311,-3.805469,2.455716,5.823691
15/02/2020 15:43,16.152,64.484,643.39,2905.922,6087.993,1941.829,-1.376948,-1.143864,7.338527
17/02/2020 19:15,-60.777,-159.082,517.26,-3151.96,-1204.759,-5994.683,6.958281,0.26616,-3.256377
19/02/2020 19:40,6.567,173.023,982.15,-7258.132,888.205,836.865,-0.452919,-0.561218,-7.164943
21/02/2020 5:53,-47.772,-172.027,382.44,-4507.594,-631.321,-4983.034,-5.556748,-2.301274,5.023686
23/02/2020 19:23,21.025,166.593,1004.88,-6706.177,1598.47,2634.522,-2.256166,-0.194368,-6.81051
25/02/2020 5:45,-28.609,-173.129,529.9,-6025.354,-726.056,-3289.615,-3.847393,-1.40797,6.4904
27/02/2020 13:29,31.422,76.528,1049.36,1477.774,6168.652,3853.028,-1.610387,-3.038567,6.246854
29/02/2020 8:35,-72.383,-9.135,350.03,2016.312,-324.223,-6390.366,-5.792551,4.934464,-2.015638
02/03/2020 3:48,32.448,23.245,927.07,5669.052,2435.046,3899.884,2.812743,2.195873,-6.31728
04/03/2020 18:38,-58.275,-33.672,507.07,3019.86,-2011.869,-5833.229,6.54153,-1.90288,3.585002
06/03/2020 21:59,51.751,95.015,978.02,-398.779,4544.767,5753.766,-1.955115,5.081751,-4.712184
08/03/2020 7:31,66.15,-60.259,1065.18,1496.666,-2619.533,6784.937,5.142038,-3.847301,-3.052004
10/03/2020 21:06,-2.542,-68.7,1061.51,2699.871,-6924.651,-328.062,0.800015,-0.441391,7.061868
12/03/2020 8:18,-21.85,117.152,950.11,-3105.333,6054.669,-2712.56,-2.060141,2.407344,6.501813
14/03/2020 15:46,-19.377,0.839,1021.63,6982.094,102.204,-2441.682,2.734385,0.73006,6.57711
16/03/2020 23:53,69.933,31.866,899.38,2126.205,1321.671,6813.27,3.404645,5.840626,-2.700587
18/03/2020 18:31,-71.065,161.883,472.41,-2118.668,693.192,-6457.487,4.919109,-5.390837,-2.565605
20/03/2020 1:20,9.168,-148.79,1254.91,-6445.414,-3905.018,1209.413,1.127192,0.026182,6.835712
22/03/2020 10:26,1.688,68.669,1253.94,2775.071,7106.147,223.522,-0.533154,0.123391,6.907552
24/03/2020 9:01,-80.933,-12.266,689.83,1091.638,-237.343,-6958.003,0.670783,7.442389,-0.637809
26/03/2020 7:03,36.291,117.977,1198.86,-2867.791,5398.846,4463.882,1.196471,-4.221649,5.428728
28/03/2020 19:35,42.624,-73.439,1122.42,1575.211,-5296.991,5056.927,-0.347855,5.071853,4.892551
30/03/2020 10:35,61.803,-147.212,523.91,-2748.231,-1770.326,6059.936,-3.986919,-5.331322,-3.828592
